"age","balance","duration","marital_married","marital_single","education_secondary","education_tertiary","education_unknown","housing","loan","poutcome_other","poutcome_success","poutcome_unknown","y"
34,6979,14,0,1,1,0,0,1,0,0,0,1,0
25,1395,268,0,1,0,1,0,1,0,0,0,1,0
26,212,144,0,1,1,0,0,1,0,1,0,0,0
31,210,166,0,1,1,0,0,1,1,0,0,1,0
51,-227,404,0,0,0,1,0,1,0,0,0,1,0
34,-285,192,1,0,1,0,0,1,0,0,0,0,0
34,194,1015,0,1,1,0,0,1,1,0,0,1,1
27,353,663,0,1,1,0,0,1,0,0,0,1,1
28,217,238,0,1,1,0,0,1,0,0,0,0,0
32,252,52,1,0,0,0,0,1,0,0,0,1,0
23,2211,210,1,0,1,0,0,1,0,0,0,1,0
42,198,133,0,0,1,0,0,0,0,0,0,1,0
26,2138,18,0,1,1,0,0,1,0,1,0,0,0
39,-650,123,1,0,1,0,0,0,0,0,0,0,0
29,226,261,0,1,0,1,0,1,0,0,0,1,0
52,134,81,1,0,0,0,0,1,0,0,0,0,0
36,1479,65,1,0,1,0,0,0,0,0,0,1,0
28,341,437,0,1,1,0,0,1,0,1,0,0,1
37,1175,102,0,1,1,0,0,1,0,0,0,0,0
29,339,63,1,0,1,0,0,1,0,0,0,0,0
41,6000,217,1,0,0,1,0,1,0,0,0,0,0
29,1388,157,0,1,0,1,0,1,0,0,0,1,0
32,2198,463,1,0,0,0,0,0,0,0,0,0,0
39,-172,562,1,0,0,1,0,1,0,0,0,1,1
37,-212,189,1,0,0,0,0,1,0,1,0,0,0
30,95,220,1,0,0,0,0,1,0,0,0,0,0
39,12,500,0,1,1,0,0,1,0,0,0,0,0
27,-15,212,0,1,0,0,1,1,1,1,0,0,0
41,2002,172,0,1,1,0,0,1,0,0,0,0,0
32,118,20,1,0,1,0,0,1,0,0,0,1,0
58,5431,327,1,0,0,0,0,1,1,0,0,0,0
41,2550,894,0,0,1,0,0,1,0,0,0,0,0
40,438,823,1,0,1,0,0,1,0,0,0,1,0
28,2257,352,1,0,1,0,0,1,0,0,0,1,0
21,126,52,0,1,1,0,0,1,0,0,0,1,0
31,728,152,1,0,1,0,0,1,1,0,0,0,0
30,717,116,0,1,0,1,0,1,1,0,0,1,0
34,4062,29,0,1,1,0,0,1,1,0,0,1,0
60,-639,585,0,0,1,0,0,1,0,0,0,1,1
27,144,95,0,1,0,1,0,1,0,0,0,1,0
23,252,56,0,1,1,0,0,1,0,0,0,1,0
22,118,564,0,1,1,0,0,1,0,0,0,1,0
28,-215,188,0,1,1,0,0,1,0,0,0,0,0
25,1056,363,0,1,0,1,0,1,0,0,0,1,0
52,2396,48,1,0,0,0,0,1,0,0,0,1,0
32,3268,147,1,0,1,0,0,0,0,0,0,1,0
33,2411,360,0,0,1,0,0,1,0,0,0,1,0
41,49,342,1,0,1,0,0,1,0,0,0,1,0
28,0,6,1,0,1,0,0,1,0,0,0,1,0
23,556,170,0,1,1,0,0,1,0,0,0,1,0
50,181,119,0,1,0,0,0,1,0,0,0,0,0
60,4974,80,0,0,1,0,0,1,0,0,0,1,0
26,864,659,0,1,1,0,0,1,0,0,0,1,1
32,134,532,1,0,1,0,0,1,1,0,0,1,1
39,2288,265,1,0,0,0,0,1,0,0,0,1,0
40,592,15,1,0,0,1,0,1,0,0,0,1,0
48,244,54,0,1,0,0,0,1,0,0,0,1,0
40,50,837,0,1,1,0,0,0,0,0,0,1,1
33,1,67,1,0,1,0,0,1,0,0,0,0,0
46,2851,77,1,0,0,1,0,1,1,0,0,1,0
30,340,136,0,1,1,0,0,1,0,1,0,0,0
41,2399,303,1,0,1,0,0,1,0,0,0,0,0
38,2069,358,1,0,0,1,0,1,0,0,0,1,0
34,1614,228,0,0,1,0,0,1,0,1,0,0,0
33,35,47,1,0,0,0,0,0,0,0,0,1,0
39,315,259,1,0,0,0,0,1,0,0,0,0,0
25,507,832,0,1,1,0,0,1,0,0,0,0,1
23,8627,169,0,1,0,0,0,1,0,0,0,0,0
21,66,31,0,1,1,0,0,1,0,0,0,0,0
22,4038,1380,0,1,1,0,0,1,0,0,0,1,0
28,372,201,0,1,0,1,0,1,1,0,1,0,0
42,1370,36,1,0,1,0,0,1,0,0,0,1,0
44,-101,679,1,0,0,0,0,1,0,0,0,0,1
33,287,199,1,0,0,1,0,1,0,1,0,0,0
41,89,58,1,0,0,0,0,1,0,1,0,0,0
52,-50,129,1,0,0,0,0,1,0,0,0,1,0
47,-290,495,1,0,0,0,0,1,0,0,0,1,0
27,940,141,0,1,1,0,0,1,0,0,0,0,0
33,165,139,0,1,0,0,0,1,0,0,0,1,0
41,2540,82,0,0,1,0,0,1,0,0,0,0,0
48,480,830,1,0,1,0,0,1,0,0,0,0,1
37,-22,317,0,1,1,0,0,1,0,0,0,1,1
35,1501,26,0,1,1,0,0,1,0,1,0,0,0
39,878,611,0,0,1,0,0,1,0,0,0,1,1
46,810,33,1,0,0,1,0,1,1,1,0,0,0
52,144,362,0,0,1,0,0,1,0,0,0,1,0
40,2574,432,1,0,1,0,0,1,0,0,0,0,1
26,17,86,0,1,0,0,0,1,0,0,0,0,0
25,173,186,0,1,1,0,0,1,0,0,0,1,0
33,309,42,1,0,0,0,0,1,0,0,0,1,0
24,833,956,0,1,1,0,0,1,0,0,0,1,1
27,20,175,0,1,1,0,0,1,0,1,0,0,0
30,1761,229,0,1,0,1,0,1,0,1,0,0,0
29,940,757,0,1,0,1,0,1,0,0,0,0,0
48,975,521,1,0,1,0,0,1,1,0,0,1,0
25,1919,264,0,1,1,0,0,1,0,0,0,0,0
31,-1,99,0,1,1,0,0,1,0,0,0,0,0
42,169,87,1,0,1,0,0,1,0,0,0,1,0
26,255,401,0,1,0,1,0,1,0,0,0,1,0
51,1174,301,1,0,1,0,0,1,0,0,0,1,0
26,46,17,0,1,1,0,0,1,0,1,0,0,0
58,66,184,1,0,0,0,0,1,0,0,0,1,0
30,3,42,1,0,1,0,0,0,0,0,0,0,0
36,103,200,0,1,1,0,0,1,0,0,0,1,0
49,1230,167,1,0,1,0,0,1,1,0,0,0,0
37,309,58,0,1,1,0,0,1,0,0,0,1,0
38,226,167,0,0,1,0,0,1,0,0,0,1,0
39,400,237,0,1,1,0,0,1,0,0,0,1,0
31,527,98,1,0,0,1,0,1,1,0,0,0,0
40,771,173,1,0,1,0,0,1,0,0,0,1,0
46,72,165,1,0,0,0,1,1,0,0,0,1,0
31,2734,858,0,1,0,1,0,1,0,0,0,1,1
29,-114,132,1,0,1,0,0,1,0,0,0,0,0
57,39,114,1,0,1,0,0,1,0,0,0,1,0
33,1064,173,0,1,1,0,0,1,0,0,0,1,0
56,-458,406,0,0,0,1,0,1,0,0,0,0,0
42,241,1012,0,0,1,0,0,1,0,0,0,1,1
31,74,13,0,1,0,1,0,1,1,0,0,1,0
30,-109,73,0,1,1,0,0,1,0,1,0,0,0
35,-133,160,0,0,1,0,0,1,0,0,0,1,0
34,390,372,0,0,0,0,0,1,0,0,1,0,0
34,0,206,0,0,0,0,0,1,0,0,0,1,0
34,2360,137,0,1,0,1,0,1,0,0,0,0,0
51,129,611,1,0,0,0,0,1,0,0,0,1,1
49,598,219,1,0,1,0,0,1,0,0,0,1,0
45,-407,320,1,0,1,0,0,1,0,0,0,0,0
59,671,57,1,0,0,0,0,1,0,0,0,0,0
52,29,223,0,0,0,0,0,1,0,0,0,0,0
32,-34,147,0,0,1,0,0,1,0,0,0,1,0
29,949,109,0,1,1,0,0,1,0,0,1,0,0
40,1145,175,1,0,1,0,0,1,0,0,0,1,0
31,84,264,1,0,1,0,0,0,0,0,0,1,0
33,855,124,0,0,1,0,0,1,0,0,0,1,0
28,41,885,0,1,0,1,0,1,0,1,0,0,1
32,3387,1111,1,0,0,1,0,1,0,0,0,1,1
26,-162,44,0,1,1,0,0,1,0,0,0,1,0
49,2576,64,1,0,1,0,0,1,0,0,0,1,0
29,25,50,1,0,1,0,0,1,0,0,0,1,0
27,362,76,0,1,0,1,0,1,0,0,0,1,0
38,432,10,1,0,0,1,0,1,0,1,0,0,0
43,5997,270,1,0,1,0,0,1,0,0,0,1,0
28,278,31,1,0,0,0,0,1,1,1,0,0,0
28,-594,296,0,1,0,1,0,1,1,1,0,0,0
36,530,239,1,0,0,1,0,1,0,0,0,1,0
57,225,22,1,0,1,0,0,1,0,0,0,0,0
36,148,1357,0,1,1,0,0,1,0,0,0,0,1
30,624,212,1,0,0,0,0,1,0,0,0,0,0
27,7944,99,0,1,0,1,0,1,0,1,0,0,0
38,70,150,0,1,1,0,0,1,0,0,0,1,0
30,9,582,0,1,0,1,0,1,1,0,0,1,0
36,249,709,1,0,1,0,0,1,0,0,0,1,1
30,1395,199,0,1,1,0,0,1,0,0,0,0,0
55,841,140,1,0,1,0,0,1,0,0,0,0,0
33,2044,102,1,0,0,1,0,1,0,0,0,0,0
40,65,15,0,1,1,0,0,1,0,0,0,1,0
24,513,61,0,0,1,0,0,1,0,0,0,1,0
44,-2,152,0,0,1,0,0,1,0,0,0,1,0
33,1293,245,1,0,1,0,0,1,0,0,0,0,0
38,5774,406,0,1,0,1,0,1,0,1,0,0,1
26,0,23,0,1,1,0,0,1,0,0,0,1,0
33,-204,297,1,0,1,0,0,0,0,0,0,1,0
44,-97,197,0,0,0,0,0,1,1,0,0,0,0
32,201,63,0,0,1,0,0,1,0,1,0,0,0
26,140,103,0,1,1,0,0,1,0,0,0,1,0
40,-1212,1259,1,0,0,1,0,1,0,0,0,0,0
34,-184,80,0,1,0,1,0,1,1,1,0,0,0
25,381,951,0,1,1,0,0,1,0,0,0,1,0
27,5854,255,1,0,1,0,0,0,0,0,0,1,0
45,-1621,8,1,0,1,0,0,1,1,0,0,0,0
37,-557,284,1,0,1,0,0,1,1,0,0,1,0
44,532,550,0,1,1,0,0,1,0,0,0,0,0
41,90,77,0,1,1,0,0,1,0,0,0,0,0
34,393,314,1,0,1,0,0,1,0,1,0,0,0
33,3301,536,1,0,0,1,0,1,0,0,0,1,0
25,806,193,1,0,1,0,0,1,1,0,0,1,0
30,-910,124,1,0,1,0,0,1,0,0,0,0,0
39,1674,12,0,1,0,1,0,0,0,0,0,0,0
31,6138,134,0,1,0,1,0,1,0,0,0,1,0
34,656,10,1,0,1,0,0,1,0,1,0,0,0
54,-394,895,0,0,1,0,0,1,0,0,0,0,0
38,8,17,1,0,0,1,0,1,0,0,0,1,0
34,-16,212,1,0,1,0,0,1,0,1,0,0,0
56,751,43,0,1,1,0,0,1,0,0,0,0,0
40,5,364,1,0,1,0,0,1,0,0,0,1,0
39,315,14,0,1,1,0,0,1,0,0,0,1,0
28,118,376,0,1,1,0,0,1,1,0,0,0,0
28,3412,22,0,1,1,0,0,1,0,0,0,1,0
58,238,122,1,0,1,0,0,0,0,0,0,1,0
35,4872,34,1,0,1,0,0,1,0,0,0,1,0
36,3551,134,0,1,1,0,0,1,0,0,0,1,0
40,0,21,0,0,1,0,0,1,0,0,0,1,0
30,-99,144,1,0,1,0,0,1,0,0,0,1,0
43,7816,16,0,0,1,0,0,1,0,0,0,1,0
40,0,13,1,0,1,0,0,1,0,1,0,0,0
60,14,781,1,0,0,0,0,1,1,0,0,0,0
41,6393,128,0,1,1,0,0,1,0,0,0,1,0
39,435,411,1,0,1,0,0,1,0,1,0,0,0
31,168,266,0,0,0,0,0,1,0,0,0,1,0
32,233,391,1,0,0,0,0,1,0,0,0,1,0
48,1267,195,1,0,1,0,0,1,0,0,0,1,0
48,108,74,1,0,0,0,0,1,0,1,0,0,0
36,49,232,1,0,0,0,0,1,0,1,0,0,0
30,891,340,0,0,1,0,0,0,0,0,0,0,0
31,1803,350,1,0,1,0,0,1,0,0,0,0,0
27,54,309,1,0,0,1,0,1,0,0,0,1,0
43,-266,12,0,1,1,0,0,1,1,0,0,1,0
28,-208,136,0,1,1,0,0,1,0,0,0,0,0
49,3309,349,1,0,1,0,0,1,0,0,0,1,0
34,1268,259,0,0,1,0,0,1,0,0,0,1,0
30,355,153,0,1,0,1,0,1,0,0,0,1,0
32,138,215,0,1,1,0,0,1,0,0,0,1,0
29,-349,233,0,1,1,0,0,1,0,0,0,1,0
38,1852,298,1,0,1,0,0,1,0,0,0,1,0
44,-1313,104,0,1,0,1,0,1,1,0,0,1,0
38,676,59,1,0,0,1,0,0,0,0,0,1,0
47,537,49,1,0,0,0,0,1,0,0,0,1,0
36,-74,113,1,0,1,0,0,1,0,0,0,1,0
36,0,1002,0,1,1,0,0,1,0,0,0,1,1
27,-179,54,0,1,0,0,0,1,0,0,0,1,0
24,290,80,0,1,1,0,0,1,0,0,0,0,0
35,1780,306,0,0,1,0,0,1,0,0,0,0,0
36,185,61,0,1,1,0,0,1,0,1,0,0,0
45,369,20,1,0,1,0,0,1,0,0,0,1,0
45,116,16,0,1,0,0,0,1,0,0,0,0,0
32,337,51,1,0,1,0,0,0,0,0,0,0,0
29,422,69,1,0,1,0,0,1,0,0,0,0,0
40,1841,880,1,0,0,0,0,1,0,0,0,1,1
27,2460,600,1,0,1,0,0,1,0,0,0,1,0
31,165,218,1,0,0,1,0,0,0,0,0,1,0
45,2762,18,0,1,1,0,0,1,0,0,0,1,0
31,862,47,0,1,1,0,0,1,0,0,0,1,0
33,1423,333,1,0,1,0,0,1,0,0,0,0,0
25,366,102,0,1,1,0,0,0,1,0,0,0,0
32,6248,64,0,1,0,1,0,1,0,0,0,0,0
41,30,101,1,0,0,1,0,1,0,0,0,0,0
37,-137,800,1,0,0,0,0,1,0,0,0,1,0
29,244,19,0,1,1,0,0,1,0,0,0,1,0
57,32,476,1,0,1,0,0,1,0,0,0,1,0
54,284,65,1,0,0,1,0,1,1,0,0,1,0
34,178,14,0,1,0,1,0,1,0,0,0,1,0
29,7531,50,0,1,1,0,0,0,0,0,0,1,0
45,72,262,1,0,1,0,0,1,1,0,0,0,0
33,5,934,0,1,1,0,0,1,0,0,0,0,1
39,11971,75,0,1,0,1,0,1,0,0,0,0,0
32,574,51,0,1,1,0,0,1,0,0,0,1,0
30,-750,208,1,0,0,1,0,0,0,0,0,1,0
35,-56,162,1,0,1,0,0,1,0,0,0,0,0
57,407,166,1,0,1,0,0,1,1,0,0,1,0
40,187,53,1,0,1,0,0,1,0,0,0,1,0
26,372,34,0,1,1,0,0,1,0,1,0,0,0
34,3160,22,0,1,1,0,0,0,0,0,0,0,0
45,302,258,1,0,0,0,0,1,0,0,0,1,0
44,-234,71,0,1,0,0,0,1,1,0,0,0,0
40,269,11,0,1,0,1,0,1,0,0,0,1,0
34,72,93,1,0,0,0,0,1,0,0,0,1,0
34,-297,92,1,0,1,0,0,1,0,0,0,0,0
32,9714,1237,1,0,1,0,0,1,0,0,0,0,0
37,2120,655,1,0,0,0,0,1,0,0,0,0,1
46,-119,138,1,0,1,0,0,1,0,0,0,0,0
30,220,187,1,0,1,0,0,1,1,0,0,1,0
36,2278,200,1,0,1,0,0,1,0,0,0,0,0
41,780,432,1,0,1,0,0,1,0,0,0,1,0
41,5745,69,0,0,1,0,0,1,1,0,0,0,0
45,1378,25,0,1,1,0,0,1,0,0,0,0,0
55,525,28,0,0,0,1,0,1,0,1,0,0,0
37,625,68,0,0,1,0,0,1,0,0,0,0,0
34,1012,109,0,1,0,1,0,1,1,0,0,1,0
25,16874,117,0,1,0,1,0,1,1,0,0,1,0
29,252,1223,1,0,1,0,0,1,0,0,0,0,0
38,341,136,1,0,1,0,0,0,0,0,0,0,0
33,239,101,0,1,1,0,0,1,0,0,0,1,0
40,952,126,0,0,1,0,0,1,0,0,0,0,0
43,-67,137,1,0,0,0,0,1,0,0,0,0,0
39,8,155,1,0,1,0,0,1,0,0,0,1,0
23,531,509,1,0,0,0,0,1,0,1,0,0,0
27,1417,143,1,0,1,0,0,1,0,0,0,0,0
55,135,641,1,0,0,0,0,1,0,0,0,1,0
29,-219,85,0,1,1,0,0,1,0,0,0,0,0
40,1112,104,0,1,1,0,0,1,0,0,0,1,0
51,297,415,0,1,0,1,0,1,0,0,0,0,1
46,494,131,1,0,0,0,0,1,0,1,0,0,0
34,183,339,1,0,1,0,0,1,0,0,0,1,0
39,11854,15,1,0,1,0,0,1,0,0,0,1,0
34,89,1871,0,0,1,0,0,1,0,0,0,1,1
50,358,315,1,0,1,0,0,1,1,0,0,0,0
45,1945,63,1,0,0,0,0,1,0,0,0,1,0
35,13460,1068,0,1,0,1,0,1,0,0,0,1,1
26,177,58,0,1,0,0,0,1,0,0,0,1,0
39,-529,22,0,1,1,0,0,1,0,0,0,0,0
42,686,1326,1,0,0,0,0,1,0,0,0,0,0
34,11752,149,1,0,0,1,0,1,0,0,0,1,0
33,-104,34,0,1,0,0,0,1,0,1,0,0,0
28,1518,204,0,1,0,0,0,1,0,0,0,0,0
29,1273,44,0,1,0,1,0,1,0,0,0,1,0
31,320,376,0,1,1,0,0,1,0,0,0,1,0
44,3684,31,0,1,1,0,0,1,0,0,0,0,0
47,223,133,1,0,1,0,0,0,0,0,0,1,0
26,492,439,1,0,1,0,0,1,1,0,0,1,0
27,3672,157,0,1,0,1,0,1,0,0,0,0,0
43,46,38,1,0,0,0,0,1,0,0,0,0,0
59,437,73,1,0,1,0,0,1,0,0,0,1,0
56,827,462,1,0,0,0,0,1,0,0,0,1,1
26,474,504,0,1,1,0,0,1,0,0,0,1,0
28,327,104,1,0,0,1,0,1,0,0,0,1,0
34,190,121,1,0,1,0,0,1,0,0,0,1,0
30,3123,49,1,0,1,0,0,1,0,1,0,0,0
27,4869,258,0,1,0,1,0,1,0,1,0,0,0
33,930,163,0,1,1,0,0,1,0,0,0,0,0
42,-336,12,1,0,0,0,0,1,0,0,0,1,0
33,-258,158,0,1,0,0,0,1,0,0,0,0,0
33,-63,126,1,0,1,0,0,1,0,0,0,0,0
32,329,166,1,0,1,0,0,1,0,0,0,1,0
42,-378,11,1,0,0,1,0,1,1,0,0,0,0
33,577,59,0,1,0,0,0,1,0,0,0,1,0
35,205,1313,1,0,1,0,0,1,1,0,0,0,1
35,-10,168,1,0,0,1,0,1,0,1,0,0,0
38,1949,157,1,0,1,0,0,1,0,0,0,1,0
32,6542,1598,0,1,0,1,0,1,0,0,0,0,1
31,1010,385,1,0,0,1,0,1,0,1,0,0,0
38,157,57,1,0,1,0,0,0,1,1,0,0,0
24,1690,543,0,1,1,0,0,1,1,0,0,0,0
32,217,692,0,1,1,0,0,1,0,0,0,1,1
33,5792,55,1,0,0,1,0,1,0,0,0,1,0
37,2016,20,1,0,1,0,0,1,1,0,0,1,0
33,701,59,0,1,0,1,0,1,0,0,0,1,0
60,-4057,242,0,0,0,1,0,1,0,0,0,1,0
38,1428,33,1,0,0,0,0,1,0,0,0,1,0
26,0,130,1,0,1,0,0,1,0,0,0,1,0
32,91,126,1,0,0,1,0,0,0,0,0,0,0
54,1777,13,1,0,1,0,0,1,0,0,1,0,0
56,6503,27,1,0,1,0,0,1,1,0,0,1,0
38,525,15,1,0,1,0,0,1,1,1,0,0,0
52,2323,45,1,0,1,0,0,1,0,0,0,1,0
38,4335,157,0,0,0,1,0,1,0,0,0,0,0
34,3743,722,1,0,0,1,0,1,0,0,0,1,1
40,-21,68,0,1,0,0,0,0,0,0,0,0,0
34,-303,17,0,1,0,1,0,1,0,0,0,0,0
51,614,9,1,0,1,0,0,1,0,0,0,1,0
47,159,7,0,1,0,0,0,1,0,1,0,0,0
57,1521,102,1,0,1,0,0,1,1,0,0,0,0
22,250,117,0,1,1,0,0,1,0,0,0,1,0
39,117,1032,1,0,1,0,0,1,0,0,0,1,1
28,171,523,0,1,1,0,0,1,0,0,0,1,0
24,6,16,0,1,1,0,0,1,0,0,0,1,0
25,-141,113,0,1,1,0,0,1,0,0,0,0,0
59,32,201,1,0,1,0,0,1,0,0,0,1,0
37,91,8,1,0,1,0,0,1,0,0,0,1,0
36,0,8,1,0,0,0,0,1,0,0,0,1,0
29,-493,536,1,0,1,0,0,1,0,0,0,0,1
29,-79,16,0,1,1,0,0,1,1,1,0,0,0
28,3029,58,0,1,1,0,0,1,0,0,0,1,0
35,3181,28,1,0,1,0,0,1,0,0,0,1,0
48,142,11,0,0,1,0,0,1,0,0,0,1,0
29,-2,9,0,1,1,0,0,1,1,0,0,1,0
37,465,899,0,1,1,0,0,1,0,0,0,1,1
35,13,17,0,1,0,1,0,1,0,1,0,0,0
28,788,11,1,0,1,0,0,1,0,0,0,1,0
37,254,16,1,0,0,0,0,1,0,0,0,1,0
33,62,473,0,1,0,1,0,1,0,0,0,1,1
34,95,114,1,0,1,0,0,1,0,1,0,0,0
29,23,159,0,1,1,0,0,1,1,1,0,0,0
27,504,106,0,1,1,0,0,1,0,1,0,0,0
25,4522,177,1,0,1,0,0,1,0,0,0,1,0
47,22,17,0,0,1,0,0,0,0,0,0,1,0
28,1589,359,0,1,1,0,0,1,0,0,0,1,0
54,244,9,0,0,1,0,0,1,1,1,0,0,0
54,0,17,0,0,0,1,0,1,0,0,0,1,0
37,481,11,0,1,0,1,0,0,0,0,0,1,0
23,93,70,0,1,0,0,0,1,0,0,0,1,0
34,-703,160,1,0,0,0,0,1,0,0,0,1,0
49,490,19,1,0,0,0,0,1,0,0,0,0,0
26,141,19,0,1,1,0,0,1,0,1,0,0,0
54,4382,193,0,0,0,0,0,1,0,0,0,1,0
30,-28,284,1,0,1,0,0,1,0,0,0,0,0
32,36,116,1,0,1,0,0,1,0,0,0,1,0
27,0,157,1,0,1,0,0,1,1,0,0,1,0
37,333,73,0,0,1,0,0,1,0,0,0,1,0
33,523,18,1,0,1,0,0,1,0,0,0,0,0
35,2281,126,1,0,0,0,0,1,0,1,0,0,0
28,2486,26,0,1,1,0,0,1,0,0,1,0,0
30,1022,97,1,0,0,1,0,1,0,0,0,0,0
48,750,90,1,0,0,0,0,1,0,0,0,1,0
44,-314,144,1,0,1,0,0,0,0,0,0,1,0
34,428,59,1,0,0,0,0,1,0,0,0,1,0
29,9,19,0,1,1,0,0,1,0,0,0,1,0
30,127,16,0,1,1,0,0,1,0,1,0,0,0
38,1559,22,0,0,1,0,0,1,0,0,0,0,0
31,512,44,0,1,1,0,0,1,0,0,0,1,0
32,1977,44,1,0,1,0,0,1,1,0,0,1,0
32,-283,24,1,0,0,0,0,1,0,1,0,0,0
33,2533,16,1,0,1,0,0,1,0,1,0,0,0
35,305,7,1,0,1,0,0,1,0,0,0,0,0
30,0,131,0,1,1,0,0,1,0,0,0,0,0
31,54,239,1,0,0,0,0,1,0,0,0,1,0
44,185,27,1,0,1,0,0,1,0,0,0,1,0
57,151,14,1,0,0,0,0,1,0,0,0,1,0
23,1128,77,0,1,1,0,0,1,0,0,0,1,0
28,1944,21,1,0,1,0,0,1,0,0,0,1,0
31,11,17,0,0,1,0,0,1,0,1,0,0,0
37,31,15,0,1,1,0,0,1,0,0,0,1,0
48,5089,30,1,0,1,0,0,1,0,0,0,1,0
31,39,13,0,0,1,0,0,1,0,0,0,1,0
31,1447,236,0,1,1,0,0,1,0,0,0,0,0
40,2040,906,0,1,1,0,0,1,0,0,0,0,1
40,191,201,1,0,1,0,0,1,0,1,0,0,0
23,-230,259,1,0,0,1,0,1,0,0,0,1,0
23,39,76,0,1,1,0,0,1,0,0,0,1,0
32,143,90,1,0,0,1,0,1,1,0,0,1,0
36,507,264,0,1,1,0,0,1,0,0,1,0,0
24,2129,51,0,1,0,0,0,1,1,0,0,1,0
24,-1329,50,0,1,1,0,0,1,0,1,0,0,0
32,483,35,0,1,1,0,0,1,1,0,0,1,0
30,769,10,1,0,1,0,0,1,0,0,0,1,0
54,215,34,0,0,0,0,0,1,0,0,0,0,0
29,-95,164,1,0,1,0,0,1,0,0,0,0,0
27,0,552,0,1,1,0,0,1,0,0,0,1,0
33,1844,380,1,0,1,0,0,1,1,0,0,1,0
36,145,450,0,1,0,1,0,1,0,0,1,0,0
28,404,33,0,1,1,0,0,1,0,1,0,0,0
35,331,30,0,1,0,1,0,1,0,0,0,1,0
31,263,75,1,0,0,0,0,1,0,0,0,1,0
23,-229,557,0,1,1,0,0,1,1,0,0,1,0
23,349,108,1,0,1,0,0,1,0,0,0,1,0
24,-232,108,0,1,1,0,0,1,0,0,0,1,0
28,3267,40,1,0,0,0,0,1,1,0,0,1,0
34,464,173,0,1,0,0,0,1,0,1,0,0,0
31,-449,197,0,1,1,0,0,1,0,0,0,0,0
28,1636,97,0,1,1,0,0,1,0,0,0,0,0
32,477,87,1,0,0,1,0,1,0,0,0,0,0
50,433,47,1,0,0,1,0,1,0,0,0,1,0
24,81,333,0,1,1,0,0,1,0,0,0,1,0
27,3347,311,0,1,0,1,0,0,0,0,0,1,0
33,7,55,1,0,1,0,0,1,1,0,0,1,0
22,344,347,0,1,1,0,0,1,0,0,0,1,1
34,3868,134,1,0,0,0,0,1,0,0,0,0,0
32,33,125,0,1,1,0,0,1,0,0,0,0,0
32,347,213,0,1,0,1,0,1,0,0,0,0,0
32,545,192,0,1,1,0,0,1,0,0,0,0,0
36,10773,89,0,1,0,1,0,1,0,0,0,1,0
33,2667,57,0,1,0,1,0,1,0,0,0,0,0
43,714,16,1,0,0,0,0,1,0,0,0,0,0
26,384,16,0,1,1,0,0,1,0,1,0,0,0
24,-92,245,0,1,1,0,0,1,0,0,0,1,0
41,-75,115,1,0,0,0,0,1,0,0,0,1,0
32,230,442,0,1,1,0,0,1,0,0,0,0,1
32,-33,158,1,0,1,0,0,1,0,0,0,0,0
31,-348,410,0,1,1,0,0,1,0,0,0,1,0
26,3519,283,0,1,1,0,0,1,0,0,0,1,0
35,1312,224,1,0,1,0,0,1,0,0,0,1,0
25,845,217,0,1,1,0,0,1,0,0,0,0,0
30,1450,298,0,1,1,0,0,1,0,0,0,0,0
37,6281,242,0,1,1,0,0,1,0,0,0,1,0
27,54,97,1,0,1,0,0,1,0,0,0,0,0
33,-52,278,1,0,1,0,0,1,0,0,0,1,0
36,1163,420,1,0,1,0,0,1,0,0,0,0,0
29,543,166,0,1,1,0,0,1,1,1,0,0,0
41,4903,155,1,0,0,0,0,1,0,0,0,0,0
56,2959,325,0,0,0,1,0,1,0,0,0,1,0
33,1277,827,0,1,1,0,0,1,0,0,0,1,1
32,748,166,0,1,0,1,0,1,0,1,0,0,0
33,964,97,1,0,0,1,0,1,0,0,0,0,0
30,120,74,0,1,1,0,0,1,0,0,0,1,0
33,4996,15,1,0,1,0,0,1,0,0,0,0,0
35,2490,170,1,0,0,0,0,1,0,0,0,0,0
33,1219,51,1,0,1,0,0,1,0,1,0,0,0
26,-130,216,0,1,0,1,0,1,0,0,0,1,0
48,336,17,0,1,0,1,0,1,0,1,0,0,0
31,1654,288,1,0,0,0,0,1,0,0,0,1,0
27,-579,220,0,1,0,0,0,1,0,0,0,0,0
43,95,296,1,0,1,0,0,1,0,0,0,1,0
26,251,12,0,1,0,1,0,1,0,0,0,1,0
37,471,200,0,0,0,0,1,1,0,0,0,1,0
31,4575,28,1,0,0,1,0,1,0,0,0,1,0
28,788,169,0,1,0,1,0,1,1,0,0,1,0
31,62,175,0,1,0,1,0,1,0,0,0,0,0
32,396,88,0,1,1,0,0,1,0,0,0,0,0
33,2717,185,0,1,1,0,0,1,0,0,0,1,0
24,258,248,0,1,1,0,0,1,0,0,0,1,0
29,104,903,1,0,1,0,0,1,0,0,0,1,1
43,776,52,0,1,0,1,0,0,0,0,0,1,0
34,55,155,0,1,1,0,0,1,0,0,0,1,0
40,2502,205,1,0,0,0,0,1,0,0,0,1,0
23,1029,68,0,1,1,0,0,1,0,0,0,1,0
35,1749,63,1,0,0,0,0,1,0,1,0,0,0
44,5757,114,0,0,1,0,0,1,0,0,0,1,0
37,5768,297,0,0,1,0,0,1,0,0,0,1,0
53,1162,185,0,1,1,0,0,1,0,0,0,0,0
43,-480,1126,1,0,1,0,0,1,1,0,0,0,0
